'example_tag',1.6243453636632417,-0.6117564136500754,-0.5281717522634557,1641024000
'example_tag',-0.06286761205516034,1.8755086394256888,-1.2914376867792725,1641024001
'example_tag',3.7650137844185005,1.2589951193069175,2.339241116259119,1641024002
'example_tag',2.7809326548256204,4.492410967348004,0.9701623208053762,1641024003
'example_tag',3.717986836390533,3.6563496857356252,5.174173482739478,1641024004
'example_tag',3.95061378319102,4.8780768429546155,4.172646632583679,1641024005
'example_tag',6.102819807321653,6.643421274321883,4.959986883393139,1641024006
'example_tag',8.215430780546685,7.972297791299867,7.573201409608939,1641024007
'example_tag',8.981664030072492,7.397080221633749,7.957917855289433,1641024008
'example_tag',8.155139656650023,8.823021011283076,9.621264557647278,1641024009
'example_tag',9.409349349284794,9.704256574154124,9.413837400890502,1641024010
'example_tag',10.265905469612393,10.439864980274294,11.098446512192211,1641024011
'example_tag',11.003901772576842,12.355627819029213,13.781014298321992,1641024012
'example_tag',13.873357291890468,12.939477578951516,12.243684167228295,1641024013
'example_tag',13.394255847663304,15.833868742441888,14.192221896190171,1641024014
'example_tag',14.514519504945799,15.342430636182618,17.251770287993995,1641024015
'example_tag',16.28177511409779,16.77881927132358,16.46178648157199,1641024016
'example_tag',16.819467325223656,16.02919897369503,16.822374449304295,1641024017
'example_tag',17.972923948443405,18.768441373000382,19.02080159569269,1641024018
'example_tag',20.12302127322275,19.477506517173452,20.07706035618992,1641024019
'example_tag',19.44762226102355,21.45488835725349,20.714950022438213,1641024020
'example_tag',20.9140283770185,21.700639358658712,21.13654949910016,1641024021
'example_tag',23.35385160967365,23.742039038644425,24.407797628755386,1641024022
'example_tag',21.835826896835098,21.788209426893644,22.727857369376785,1641024023
'example_tag',24.402461311872074,25.118593163540467,24.558059189665848,1641024024
'example_tag',23.230324036701248,24.946321239896882,26.080499895132498,1641024025
'example_tag',26.492720997990645,27.02463744293829,26.040298120015905,1641024026
'example_tag',27.071969203797277,27.459288663715558,27.68277891993553,1641024027
'example_tag',28.481128002955053,28.401836928635742,27.612165996539254,1641024028
'example_tag',29.670493079250214,29.41475056392073,30.422413200841213,1641024029
'example_tag',31.501948182931812,30.48818672051425,29.92774535294019,1641024030
'example_tag',30.674400905677093,31.736625667195426,31.390471381479873,1641024031
'example_tag',31.97937864766125,32.366829180066574,31.703231479284195,1641024032
'example_tag',34.031365367405556,32.88620476854734,34.55784103813883,1641024033
'example_tag',34.74692598522515,34.93701286667141,33.2485224976933,1641024034
'example_tag',35.52291778659402,36.09409180463163,34.399834751727425,1641024035
'example_tag',36.09741785763274,36.39625091032973,34.99051904338961,1641024036
'example_tag',37.68889676577967,38.21989802132241,36.514221432905394,1641024037
'example_tag',38.734384362502496,37.07155497260096,38.34514287457234,1641024038
'example_tag',37.7781670392361,40.51535710217506,39.80283993187623,1641024039
'example_tag',40.37942344816463,39.62887878487125,41.677796334199186,1641024040
'example_tag',43.38124316339616,39.55615954969467,42.65030544459424,1641024041
'example_tag',44.051893177391335,42.762254120816905,41.224974391907246,1641024042
'example_tag',44.29768875188746,43.25342313226529,42.83042280655018,1641024043
'example_tag',43.21438630877749,44.994981940420665,45.237251310363796,1641024044
'example_tag',44.83101472486567,45.97512179161883,44.31020406492232,1641024045
'example_tag',47.26650749651782,46.511213763070614,46.27807669273912,1641024046
